I frame                                             P frame                                             B frame                                            
bitrate(kb/s) 	 psnr(Y) 	 psnr(U) 	 psnr(V)    bitrate(kb/s) 	 psnr(Y) 	 psnr(U) 	 psnr(V)    bitrate(kb/s) 	 psnr(Y) 	 psnr(U) 	 psnr(V)    
6702.65       	 42.646  	 45.102  	 45.238     
4002.10       	 39.215  	 41.990  	 42.036     
2273.28       	 35.845  	 39.525  	 39.432     
1266.34       	 32.713  	 37.638  	 37.598     
13270.63      	 41.371  	 43.990  	 44.527     
8860.13       	 37.119  	 41.192  	 41.900     
5590.82       	 33.160  	 39.340  	 39.841     
3482.64       	 29.528  	 38.136  	 38.530     
12002.76      	 41.000  	 42.341  	 43.753     
7177.63       	 37.047  	 39.265  	 40.737     
4016.23       	 33.459  	 36.919  	 38.313     
2129.42       	 30.294  	 35.175  	 36.511     
10445.38      	 42.137  	 43.357  	 43.731     
6620.47       	 38.112  	 40.023  	 40.472     
3916.13       	 34.276  	 37.496  	 37.811     
2183.42       	 30.939  	 35.511  	 35.690     
26726.16      	 41.947  	 44.064  	 44.790     
14783.50      	 38.610  	 41.362  	 41.760     
7883.74       	 35.626  	 39.041  	 39.277     
4306.15       	 32.979  	 37.269  	 37.355     
30533.74      	 41.732  	 43.709  	 44.949     
18651.72      	 38.582  	 41.211  	 42.254     
11253.43      	 35.252  	 39.172  	 39.949     
6499.70       	 31.950  	 37.608  	 38.221     
62711.69      	 40.890  	 42.192  	 42.662     
40533.46      	 36.526  	 38.994  	 39.316     
24594.65      	 32.527  	 36.650  	 36.821     
13884.36      	 28.822  	 34.957  	 35.053     
34943.52      	 42.245  	 43.642  	 44.189     
21337.10      	 38.566  	 40.486  	 41.326     
12435.14      	 34.963  	 38.070  	 39.074     
6709.46       	 31.557  	 36.337  	 37.252     
32887.92      	 43.922  	 47.046  	 48.071     
19825.51      	 41.323  	 44.749  	 45.864     
12230.81      	 38.442  	 42.713  	 43.814     
7514.88       	 35.393  	 41.117  	 42.088     
22094.04      	 44.160  	 48.198  	 48.685     
11996.26      	 42.010  	 46.402  	 46.880     
6850.61       	 39.728  	 44.447  	 44.837     
4038.79       	 37.230  	 42.773  	 43.176     
24069.77      	 44.580  	 47.699  	 48.444     
14103.70      	 42.249  	 45.660  	 46.487     
8526.70       	 39.613  	 43.626  	 44.494     
5197.30       	 36.772  	 41.981  	 42.825     
56570.30      	 43.156  	 44.740  	 46.435     
29815.42      	 41.659  	 42.830  	 44.188     
17451.22      	 39.739  	 41.257  	 42.490     
10307.38      	 37.327  	 40.015  	 41.356     
133887.34     	 41.707  	 43.360  	 44.472     
71793.58      	 38.802  	 40.898  	 41.944     
37661.42      	 35.951  	 39.017  	 40.294     
18924.86      	 33.220  	 37.706  	 39.381     
153694.92     	 40.943  	 41.974  	 44.124     
70005.05      	 37.976  	 39.550  	 41.986     
36780.53      	 35.658  	 38.281  	 40.176     
20292.05      	 33.234  	 37.333  	 38.690     
75518.09      	 41.583  	 45.396  	 46.996     
28333.15      	 39.599  	 44.083  	 45.051     
14469.41      	 38.114  	 42.656  	 43.078     
8220.86       	 36.365  	 41.373  	 41.412     
187430.04     	 42.614  	 43.260  	 44.682     
105455.83     	 37.960  	 40.919  	 42.695     
56983.49      	 34.596  	 39.111  	 41.099     
31656.05      	 31.633  	 37.828  	 39.890     
219328.39     	 43.398  	 43.149  	 44.919     
125171.38     	 40.268  	 40.521  	 42.454     
71524.08      	 37.227  	 38.584  	 40.572     
40846.34      	 34.258  	 37.169  	 39.223     
220502.95     	 43.237  	 45.809  	 45.522     
129729.84     	 39.902  	 43.436  	 43.656     
74456.83      	 36.802  	 41.371  	 41.906     
43375.73      	 33.956  	 39.724  	 40.487     
